0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
3.0,-50.0,-0.28,-0.17,0.2,-10.0,22.0,-0.004,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.016
48.0,-50.0,-0.29,-0.17,0.2,-10.0,22.0,-0.004,-0.2,-0.0006,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.015
92.0,-50.0,-0.29,-0.17,0.1,-10.0,22.0,-0.004,-0.2,-0.0004,-0.0006,-0.0006,-0.0007,0.0002,0.0,0.0,0.0,-0.0007,0.016
250.0,-47.0,-0.2,-0.1,-0.2,-10.0,18.0,0.017,-0.8,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018000000000000002
453.0,-29.0,0.25,-0.01,0.0,-10.0,4.0,0.013999999999999999,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.021
-366.0,-15.0,-0.03,0.16,2.0,-8.0,-16.0,-0.015,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017
364.0,-28.0,0.11,-0.11,2.0,-8.0,14.0,0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
-123.0,2.0,-0.34,0.09,0.8,-9.0,-8.0,-0.002,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018000000000000002
-41.0,-3.0,-0.26,-0.05,0.0,-10.0,7.0,0.005,0.4,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,0.017
292.0,3.0,0.01,-0.1,-0.4,-10.0,14.0,0.01,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
-194.0,23.0,0.02,0.1,0.2,-10.0,-8.0,-0.002,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018000000000000002
71.0,14.0,0.13,-0.03,0.6,-9.0,6.0,0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.021
-350.0,9.0,-0.19,0.17,0.5,-9.0,-16.0,-0.009000000000000001,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.018000000000000002
375.0,-12.0,0.29,-0.03,-0.5,-10.0,7.0,0.003,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.021
-239.0,1.0,0.17,0.15,1.1,-9.0,-15.0,-0.006,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018000000000000002
-105.0,-26.0,-0.38,-0.01,0.3,-10.0,4.0,-0.006,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.02
-123.0,-30.0,-0.22,0.07,-0.5,-10.0,-3.0,0.013000000000000001,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
61.0,-32.0,0.16,-0.05,-0.6,-10.0,9.0,0.012,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018000000000000002
188.0,-27.0,0.49,0.0,0.2,-10.0,5.0,0.013999999999999999,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.022000000000000002
-176.0,-24.0,0.46,0.22,1.7,-8.0,-23.0,-0.011000000000000001,-0.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.023
-540.0,-33.0,0.14,0.23,2.2,-8.0,-25.0,-0.024,0.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.019
-741.0,-56.0,-0.24,0.07,2.1,-8.0,-6.0,-0.017,-0.7,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.018000000000000002
-758.0,-69.0,-0.38,-0.05,1.8,-8.0,4.0,-0.013999999999999999,1.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.013999999999999999
-599.0,-83.0,-0.47,-0.29,1.3,-9.0,32.0,-0.006,2.8,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.015
-278.0,-92.0,-0.6,-0.19,0.7,-9.0,22.0,-0.017,0.0,-0.0005,-0.0007,-0.0007,-0.0009,0.0002,0.0,0.0002,0.0,-0.0009,0.016
306.0,-91.0,-0.28,-0.15,-0.7,-11.0,20.0,0.013000000000000001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.022000000000000002
46.0,-70.0,0.3,0.19,-0.6,-11.0,-17.0,0.013000000000000001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
-69.0,-70.0,0.39,-0.04,-0.4,-10.0,-10.0,0.009000000000000001,3.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
-91.0,-73.0,0.32,0.05,0.8,-9.0,-2.0,-0.008,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017
277.0,-68.0,-0.27,-0.06,0.9,-9.0,9.0,-0.011000000000000001,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008,0.016
552.0,-56.0,-0.46,-0.12,0.3,-10.0,20.0,-0.01,-1.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.022000000000000002
36.0,-25.0,-0.3,0.19,-2.3,-12.0,-17.0,0.021,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018000000000000002
-40.0,-27.0,0.13,0.06,-2.5,-12.0,5.0,0.021,-1.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
40.0,-27.0,0.37,-0.05,-2.2,-12.0,13.0,0.019,0.4,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,0.018000000000000002
315.0,-15.0,0.57,-0.02,-0.2,-10.0,6.0,0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
357.0,-11.0,0.56,0.09,0.3,-10.0,2.0,-0.002,-1.8,-0.0008,-0.0007,-0.0007,-0.0006,-0.0002,0.0,-0.0002,0.0,-0.0006,0.02
320.0,-5.0,0.41,0.07,0.8,-9.0,-6.0,-0.02,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.019
309.0,-4.0,0.37,0.07,0.9,-9.0,-6.0,-0.019,0.2,-0.0009,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,0.024
-118.0,4.0,-0.5,0.28,0.8,-9.0,-28.0,-0.044000000000000004,1.0,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0.0,0.0,0.0,-0.0014,0.02
-427.0,-3.0,-0.71,0.0,0.1,-10.0,-17.0,0.002,3.8,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019
-463.0,-11.0,-0.64,-0.01,-0.7,-11.0,1.0,0.015,1.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.013999999999999999
121.0,-22.0,-0.08,-0.21,-1.7,-12.0,28.0,0.02,0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018000000000000002
450.0,-9.0,0.4,-0.04,-1.4,-11.0,4.0,0.019,1.3,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,0.019
484.0,-3.0,0.46,0.11,-1.0,-11.0,0.0,-0.004,-1.9,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.02
408.0,13.0,0.22,0.08,-0.3,-10.0,-5.0,-0.015,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.022000000000000002
172.0,23.0,-0.11,0.18,-0.2,-10.0,-19.0,-0.019,1.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.021
-210.0,22.0,-0.16,0.16,-0.6,-11.0,-15.0,0.002,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.016
-167.0,14.0,0.05,-0.08,-0.8,-11.0,18.0,0.018000000000000002,-1.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
30.0,13.0,0.36,-0.07,-0.4,-10.0,10.0,0.019,0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018000000000000002
150.0,20.0,-0.02,0.02,0.5,-9.0,1.0,-0.016,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.021
101.0,23.0,-0.28,0.22,0.4,-10.0,-18.0,-0.027999999999999997,-2.3,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.022000000000000002
65.0,23.0,-0.34,0.16,0.3,-10.0,-19.0,-0.027000000000000003,-0.2,-0.0008,-0.0011,-0.0011,-0.0011,0.0003,0.0,0.0,0.0,-0.0011,0.021
-169.0,21.0,-0.28,0.15,-0.4,-10.0,-12.0,0.01,-0.2,-0.0004,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018000000000000002
-205.0,15.0,-0.05,0.06,-0.6,-11.0,4.0,0.015,-1.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-53.0,11.0,0.31,-0.06,-0.4,-10.0,9.0,0.017,-0.2,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,0.018000000000000002
110.0,15.0,-0.04,0.0,0.6,-9.0,3.0,-0.009000000000000001,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019
66.0,18.0,-0.26,0.08,0.3,-10.0,-4.0,-0.011000000000000001,-0.3,-0.0006,-0.0008,-0.0008,-0.0008,0.0002,0.0,0.0,0.0,-0.0008,0.02
-47.0,19.0,-0.03,0.08,-0.2,-10.0,-6.0,0.011000000000000001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
-242.0,-18.0,0.03,0.05,-1.4,-11.0,-1.0,0.004,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018000000000000002
178.0,-12.0,-0.51,0.03,-0.9,-11.0,2.0,-0.008,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.021
-216.0,-10.0,0.05,0.15,-2.4,-12.0,-11.0,0.018000000000000002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
73.0,-20.0,0.71,-0.04,-0.4,-10.0,8.0,0.006999999999999999,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
105.0,-17.0,0.66,0.05,0.7,-9.0,-6.0,-0.011000000000000001,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.026000000000000002
-394.0,-18.0,0.07,0.35,1.6,-8.0,-47.0,-0.046,2.4,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.02
-845.0,-37.0,-0.62,0.11,1.2,-9.0,-5.0,-0.040999999999999995,0.7,-0.0009,-0.0013,-0.0013,-0.0013,0.0005,0.0,0.0,0.0,-0.0013,0.019
-904.0,-54.0,-0.71,0.04,0.3,-10.0,0.0,0.001,0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.015
-619.0,-81.0,-0.62,-0.14,-1.1,-11.0,20.0,0.006999999999999999,-1.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.012
-228.0,-92.0,-0.5,-0.42,-1.9,-12.0,42.0,0.011000000000000001,2.7,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.013000000000000001
-138.0,-93.0,-0.48,-0.38,-2.0,-12.0,45.0,0.011000000000000001,1.4,-0.0004,-0.0006,-0.0006,-0.0006,0.0002,0.0,0.0,0.0,-0.0006,0.012
279.0,-91.0,-0.21,-0.34,-2.3,-12.0,38.0,0.033,0.5,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.018000000000000002
628.0,-83.0,0.1,0.24,-2.4,-12.0,15.0,0.026000000000000002,-8.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.021
528.0,-65.0,0.43,0.13,-1.9,-12.0,-13.0,0.013999999999999999,0.8,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.022000000000000002
157.0,-51.0,0.67,0.21,-0.5,-10.0,-19.0,0.006999999999999999,-0.4,-0.0005,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,0.021
-65.0,-50.0,0.64,0.18,0.5,-9.0,-14.0,-0.008,-0.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018000000000000002
-107.0,-56.0,0.01,-0.03,1.5,-8.0,4.0,-0.03,0.5,-0.001,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,0.017
-23.0,-57.0,-0.34,-0.06,1.3,-9.0,11.0,-0.032,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.016
332.0,-52.0,-0.37,-0.14,0.3,-10.0,17.0,0.008,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
616.0,-36.0,-0.17,-0.09,-0.3,-10.0,13.0,0.011000000000000001,0.1,-0.0008,-0.0005,-0.0005,-0.0005,-0.0003,0.0,-0.0002,0.0,-0.0005,0.021
605.0,-16.0,-0.38,0.12,-0.8,-11.0,-17.0,-0.015,1.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.02
246.0,18.0,0.04,0.17,-2.0,-12.0,-11.0,0.021,-1.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.021
203.0,20.0,0.12,0.14,-1.9,-12.0,-12.0,0.02,0.2,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,-0.0001,0.0,-0.0004,0.02
-166.0,21.0,0.28,0.13,-0.7,-11.0,-10.0,-0.004,-0.2,-0.0005,-0.0007,-0.0007,-0.0007,0.0002,0.0,0.0,0.0,-0.0007,0.019
-243.0,17.0,0.39,0.08,-0.3,-10.0,-4.0,0.012,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018000000000000002
-250.0,16.0,0.41,0.09,-0.2,-10.0,-5.0,0.011000000000000001,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
-268.0,15.0,0.45,0.01,0.1,-10.0,-5.0,0.01,0.4,-0.0005,-0.0005,-0.0005,-0.0004,0.0,0.0,-0.0002,0.0,-0.0004,0.018000000000000002
-243.0,8.0,0.37,0.04,0.7,-9.0,2.0,-0.013999999999999999,-0.9,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.017
10.0,-1.0,-0.14,-0.05,1.1,-9.0,7.0,-0.013000000000000001,0.0,-0.0006,-0.0007,-0.0007,-0.0008,0.0001,0.0,0.0001,0.0,-0.0008,0.018000000000000002
289.0,31.0,0.24,0.03,0.3,-10.0,0.0,0.009000000000000001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
-178.0,40.0,-0.11,0.13,1.1,-9.0,-12.0,-0.011000000000000001,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.018000000000000002
-165.0,30.0,-0.14,-0.02,0.7,-9.0,5.0,0.002,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
-223.0,12.0,-0.01,0.05,0.3,-10.0,-2.0,0.002,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018000000000000002
117.0,6.0,-0.25,0.02,0.3,-10.0,2.0,-0.006,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019
128.0,8.0,-0.28,0.09,0.0,-10.0,-2.0,0.004,-1.6,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.021
-127.0,9.0,-0.11,0.17,-0.5,-10.0,-14.0,0.006999999999999999,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
-145.0,4.0,0.01,-0.07,-0.6,-10.0,19.0,0.008,0.1,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0.0,0.0,0.0,-0.0005,0.018000000000000002
27.0,2.0,-0.01,0.01,-0.5,-10.0,3.0,-0.002,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019
-175.0,-9.0,0.06,0.07,0.2,-10.0,-5.0,-0.008,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017
323.0,-4.0,-0.26,-0.04,-0.7,-11.0,8.0,-0.003,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.018000000000000002
505.0,21.0,-0.04,0.01,-1.3,-11.0,5.0,0.008,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.022000000000000002
-383.0,32.0,0.21,0.24,-0.8,-11.0,-22.0,0.003,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017
-185.0,1.0,0.08,-0.04,0.3,-10.0,8.0,-0.006999999999999999,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.015
96.0,-2.0,-0.02,-0.13,0.4,-10.0,18.0,-0.006,-0.8,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.018000000000000002
230.0,6.0,-0.14,0.02,0.2,-10.0,4.0,-0.006999999999999999,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,0.02
38.0,14.0,-0.08,0.11,-0.3,-10.0,-9.0,0.003,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
-172.0,9.0,-0.26,0.09,-0.8,-11.0,-6.0,-0.006999999999999999,0.0,-0.0006,-0.0008,-0.0008,-0.0008,0.0002,0.0,0.0,0.0,-0.0008,0.018000000000000002
-135.0,-5.0,0.44,0.03,-0.4,-10.0,1.0,0.012,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,0.019
-175.0,-11.0,0.42,0.06,0.7,-9.0,-4.0,-0.006,-0.2,-0.0008,-0.0006,-0.0006,-0.0006,-0.0003,0.0,0.0,0.0,-0.0006,0.02
-181.0,-11.0,0.41,0.06,0.8,-9.0,-4.0,-0.006,-0.2,-0.0009,-0.0008,-0.0008,-0.0006,-0.0002,0.0,-0.0003,0.0,-0.0006,0.018000000000000002
-224.0,-26.0,-0.28,0.03,1.1,-9.0,-1.0,-0.016,0.0,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0001,0.0,-0.0008,0.017
225.0,-26.0,0.06,-0.03,0.0,-10.0,6.0,0.011000000000000001,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.022000000000000002
25.0,-20.0,0.08,0.18,0.2,-10.0,-25.0,-0.003,2.4,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
-173.0,-24.0,0.05,0.06,0.3,-10.0,-6.0,-0.002,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0001,0.0,-0.0006,0.018000000000000002
-51.0,-36.0,-0.25,0.03,0.4,-10.0,1.0,-0.01,0.0,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008,0.017
-48.0,-36.0,-0.27,0.01,0.3,-10.0,1.0,-0.003,0.2,-0.0005,-0.0005,-0.0005,-0.0007,0.0001,0.0,0.0001,0.0,-0.0007,0.018000000000000002
194.0,-31.0,0.1,-0.02,-0.2,-10.0,6.0,0.009000000000000001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
199.0,-18.0,0.34,0.04,0.8,-9.0,-2.0,0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
-137.0,-14.0,0.07,0.13,1.6,-8.0,-12.0,-0.01,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.018000000000000002
-116.0,-34.0,-0.37,0.01,-0.2,-10.0,3.0,0.003,0.0,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,0.016
182.0,-33.0,0.0,-0.08,-0.7,-11.0,13.0,0.013999999999999999,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018000000000000002
282.0,-23.0,0.37,0.04,-0.3,-10.0,1.0,0.013999999999999999,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
165.0,-15.0,0.38,0.11,0.7,-9.0,-10.0,-0.006,0.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018000000000000002
140.0,-3.0,-0.12,0.03,1.6,-8.0,-3.0,-0.019,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.021
118.0,-2.0,-0.27,0.25,1.5,-9.0,-10.0,-0.019,-3.7,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.02
-178.0,-4.0,-0.27,0.11,0.6,-9.0,-9.0,0.005,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
-268.0,-13.0,-0.19,0.06,0.1,-10.0,-4.0,0.004,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.016
-126.0,-20.0,0.02,-0.07,-0.2,-10.0,11.0,0.012,-0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
-164.0,-26.0,-0.1,0.08,-0.2,-10.0,-6.0,-0.006999999999999999,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017
128.0,-30.0,-0.12,-0.04,-0.7,-11.0,8.0,0.001,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019
87.0,-21.0,-0.02,0.07,-1.0,-11.0,-4.0,0.003,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017
519.0,5.0,0.17,-0.06,-0.5,-10.0,9.0,0.005,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
509.0,24.0,0.13,0.08,-0.1,-10.0,-4.0,-0.004,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.021
-195.0,38.0,-0.07,0.2,0.1,-10.0,-19.0,-0.005,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017
-114.0,23.0,-0.13,-0.04,-0.4,-10.0,8.0,-0.001,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019
-195.0,15.0,-0.14,0.08,-0.9,-11.0,-5.0,0.0,-0.1,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,0.018000000000000002
-8.0,5.0,0.33,-0.01,-0.5,-10.0,5.0,0.009000000000000001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
-284.0,-2.0,0.32,0.13,1.0,-9.0,-12.0,-0.006,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018000000000000002
-367.0,-18.0,-0.1,0.04,1.4,-9.0,-2.0,-0.018000000000000002,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.017
-224.0,-37.0,-0.57,-0.02,0.2,-10.0,5.0,-0.01,0.0,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0001,0.0,-0.0008,0.018000000000000002
-72.0,-45.0,-0.04,0.04,-1.3,-11.0,2.0,0.019,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
153.0,-45.0,0.38,-0.09,-0.9,-11.0,12.0,0.017,0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018000000000000002
266.0,-40.0,0.49,0.02,-0.4,-10.0,2.0,0.004,-0.9,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
98.0,-31.0,0.31,0.15,0.7,-9.0,-12.0,-0.012,-0.3,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,0.022000000000000002
-143.0,-31.0,0.07,0.2,1.0,-9.0,-23.0,-0.019,0.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.018000000000000002
-319.0,-47.0,-0.42,0.05,0.4,-10.0,-2.0,-0.013000000000000001,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.016
-181.0,-56.0,-0.55,-0.07,-0.7,-11.0,12.0,0.001,-0.6,-0.0005,-0.0005,-0.0005,-0.0007,0.0,0.0,0.0002,0.0,-0.0007,0.015
255.0,-55.0,-0.07,-0.14,-1.5,-11.0,19.0,0.021,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
412.0,-49.0,0.13,0.07,-1.4,-11.0,6.0,0.017,-3.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
